Time [s],pore pressure [Mpa],Pump Rate [mL/min],Pump Volume [mL],SGV1,SGV2,fault slip [mm],shear stress [Mpa],effective normal stress [Mpa],friction,Axial_shortening [mm],DiffStress [Mpa],porosity_reduction
3319.5654,5,-0.0032,79.56993315,0.003739958,0.003399918,0.934636814,36.28431749,51.3949053,0.70599055,1.164725946,82.75096511,0.003479671
3319.665,5,-0.0032,79.56993,0.003739002,0.003401016,0.934744148,36.28430181,51.39494531,0.705989696,1.164816654,82.75390884,0.003479687
3319.7646,5,-0.0032,79.56992405,0.003737429,0.003400653,0.934970388,36.28449557,51.39516058,0.705990509,1.164901562,82.7587726,0.003479718
3319.8643,5,-0.0032,79.56991319,0.003736122,0.003400113,0.935190477,36.28480363,51.39543903,0.705992678,1.164996031,82.7605042,0.003479773
3319.9639,5,-0.0032,79.56991,0.00373259,0.003399307,0.935553945,36.28519328,51.39583011,0.705994887,1.1650162,82.78679908,0.003479789
3320.0635,5,-0.0032,79.56991,0.003738228,0.003399344,0.935339919,36.28527417,51.395779,0.705997163,1.165081785,82.79805959,0.003479789
3320.1631,5,-0.0032,79.56990446,0.003740918,0.003400955,0.935204379,36.28549974,51.39584728,0.706000614,1.16521797,82.78594856,0.003479817
3320.2627,5,-0.00327425,79.56989373,0.003739927,0.003400132,0.935422307,36.2858426,51.39614484,0.706003198,1.165423216,82.7509753,0.003479872
3320.3623,5,-0.00601325,79.56988377,0.003736627,0.003398745,0.935805769,36.28629456,51.39658104,0.706005999,1.165568262,82.73593074,0.003479923
3320.4619,5,-0.0065,79.56987654,0.003737184,0.003399033,0.935868194,36.28677427,51.39688653,0.706011136,1.165670477,82.73506494,0.00347996
3320.5615,5,-0.0065,79.56986785,0.003739777,0.003399891,0.935779454,36.28731353,51.39715731,0.706017909,1.16567137,82.76774128,0.003480004
3320.6611,5,-0.0065,79.56985926,0.00373491,0.003399508,0.936192458,36.28815264,51.39783054,0.706024987,1.165735523,82.77947543,0.003480048
3320.7607,5,-0.0065,79.56985193,0.003741971,0.003401046,0.935805634,36.28865745,51.39794519,0.706033234,1.165795724,82.79251846,0.003480085
3320.8604,5,-0.0065,79.56984189,0.003736249,0.003399162,0.936354638,36.28957619,51.39872656,0.706040375,1.165898731,82.79142348,0.003480136
3320.96,5,-0.0065,79.56982333,0.003741485,0.003400143,0.936105315,36.29011132,51.39892155,0.706048108,1.165989531,82.79433664,0.003480231
3321.0596,5,-0.0065,79.56981604,0.003738049,0.003400615,0.936386988,36.29080055,51.39944823,0.706054283,1.166118485,82.7846193,0.003480268
3321.1592,5,-0.0065,79.56980608,0.003740835,0.003401051,0.936312441,36.29122795,51.39966091,0.706059676,1.166228639,82.78112554,0.003480318
3321.2588,5,-0.003783,79.56979941,0.003735347,0.003399814,0.936811918,36.29195459,51.40030873,0.706064914,1.166361608,82.77007894,0.003480352
3321.3584,5,-0.0032,79.56979539,0.00373311,0.003398957,0.937101176,36.2926069,51.40081756,0.706070616,1.166434162,82.77903234,0.003480373
3321.458,5,-0.0032,79.56978627,0.003739108,0.003400484,0.936777067,36.29304115,51.40092013,0.706077655,1.166502516,82.78937611,0.003480419
3321.5576,5,-0.0032,79.56977949,0.003734964,0.003399234,0.937198336,36.29390045,51.4016088,0.706084913,1.166622793,82.78253119,0.003480454
3321.6572,5,-0.004615333,79.56977285,0.003739477,0.003402093,0.936882622,36.29441197,51.40175982,0.706092789,1.166654208,82.80510313,0.003480488
3321.7568,5,-0.0054,79.56976053,0.003743839,0.003401721,0.936762085,36.2950057,51.40204751,0.706100388,1.166738931,82.81002801,0.00348055
3321.8564,5,-0.0054,79.56974879,0.003735301,0.003399557,0.937489931,36.29594978,51.40292526,0.706106697,1.166891362,82.79253883,0.00348061
3321.9561,5,-0.004823083,79.56974493,0.003738062,0.003401044,0.937355167,36.2964738,51.4031662,0.706113582,1.167010016,82.78626432,0.00348063
3322.0557,5,-0.001254083,79.56973829,0.003733456,0.003399223,0.937837902,36.29713091,51.40376623,0.706118123,1.167130185,82.77945505,0.003480664
3322.1553,5,-0.0011,79.569738,0.003734971,0.003398722,0.93789161,36.29750119,51.40400457,0.706122052,1.167258508,82.76994652,0.003480665
3322.2549,5,-0.0011,79.569738,0.003743181,0.003401182,0.937387243,36.2977049,51.40389164,0.706127566,1.167341,82.77560988,0.003480665
3322.3545,5,-0.0011,79.569738,0.003736764,0.003399567,0.937962616,36.29836659,51.40453666,0.706131578,1.167443216,82.77474408,0.003480665
3322.4541,5,-0.004471917,79.56973173,0.003743118,0.003400456,0.937656495,36.29860637,51.40453518,0.706136263,1.167593954,82.75781513,0.003480697
3322.5537,5,-0.0054,79.56972754,0.003738099,0.003400085,0.93807847,36.29933151,51.40514671,0.706141969,1.167651431,82.77175961,0.003480718
3322.6533,5,-0.0054,79.56971889,0.003743088,0.003401696,0.937807652,36.29981738,51.40530344,0.706149268,1.1676826,82.79441304,0.003480762
3322.7529,5,-0.0054,79.56970561,0.003737771,0.003400704,0.938282638,36.30058275,51.40596244,0.706155104,1.167726108,82.81298192,0.00348083
3322.8525,5,-0.0054,79.56968992,0.003736709,0.003400998,0.938438986,36.301018,51.40628519,0.706159137,1.167821893,82.81424497,0.00348091
3322.9521,5,-0.0054,79.56968026,0.003744531,0.003401531,0.938069747,36.30108398,51.40615452,0.706162216,1.167968631,82.79864018,0.003480959
3323.0518,5,-0.0054,79.56967588,0.003744451,0.003402214,0.938147876,36.30138817,51.40636585,0.70616523,1.168128162,82.77883372,0.003480982
3323.1514,5,-0.0054,79.56966886,0.00373657,0.003400939,0.938788681,36.30205201,51.40704202,0.706168855,1.168172039,82.79728037,0.003481017
3323.251,5,-0.0054,79.5696589,0.003741113,0.003402032,0.938575828,36.30227782,51.4070751,0.706172793,1.168273224,82.79675579,0.003481068
3323.3506,5,-0.0054,79.56965196,0.003742329,0.00340147,0.93865066,36.30257907,51.40728323,0.706175794,1.168374531,82.79619048,0.003481103
3323.4502,5,-0.0054,79.56964132,0.003744741,0.003402524,0.938563549,36.30280324,51.40737284,0.706178924,1.16852087,82.78071811,0.003481158
3323.5498,5,-0.0054,79.56963468,0.003737801,0.003399267,0.939264479,36.30349025,51.40808988,0.706182438,1.168704285,82.75297173,0.003481191
3323.6494,5,-0.0054,79.56962506,0.003740227,0.003399639,0.939213835,36.30399632,51.40835891,0.706188587,1.168829823,82.74438503,0.00348124
3323.749,5,-0.004135,79.5696174,0.003736074,0.003399304,0.93958341,36.30471361,51.40894197,0.70619453,1.168922762,82.74659027,0.003481279
3323.8486,5,-0.0032,79.569614,0.003735741,0.003400391,0.93965033,36.30533303,51.40933018,0.706201246,1.168899777,82.78717087,0.003481297
3323.9482,5,-0.0032,79.56961212,0.003744922,0.003401555,0.939164105,36.30560518,51.40926505,0.706207434,1.169074546,82.76228673,0.003481306
3324.0479,5,-0.0032,79.56960547,0.003734857,0.00339979,0.939959964,36.30625815,51.41000583,0.70620996,1.169136185,82.77488668,0.00348134
3324.1475,5,-0.004902083,79.56959092,0.003737875,0.003400416,0.939863104,36.30639693,51.41004168,0.706212167,1.169248693,82.7706137,0.003481414
3324.2471,5,-0.0075,79.56957129,0.003741156,0.003401816,0.939707798,36.30632118,51.40992696,0.706212269,1.16936517,82.76502674,0.003481514
3324.3467,5,-0.0075,79.56956155,0.003743116,0.003400854,0.939765615,36.30628857,51.40993456,0.706211531,1.169500323,82.75325694,0.003481564
3324.4463,5,-0.0075,79.56955491,0.003744714,0.003401657,0.939743622,36.30608976,51.40980972,0.706209378,1.169593554,82.75536542,0.003481598
3324.5459,5,-0.0032,79.56954514,0.00374313,0.003400634,0.940011983,36.30586299,51.40980147,0.706205081,1.169652077,82.76896359,0.003481647
3324.6455,5,-0.0032,79.56954163,0.003742191,0.003400474,0.94019354,36.30557227,51.40971661,0.706200591,1.16974157,82.77230965,0.003481665
3324.7451,5,-0.0032,79.56953499,0.003741219,0.003400145,0.940386754,36.30524561,51.40961633,0.706195615,1.169810647,82.78241406,0.003481699
3324.8447,5,-0.0032,79.56952835,0.003744895,0.003401262,0.940228178,36.30479044,51.40928105,0.706191367,1.169911647,82.7819506,0.003481733
3324.9443,5,-0.004378833,79.56952171,0.003736207,0.003399897,0.940925278,36.30490031,51.40966314,0.706188255,1.170051046,82.76877515,0.003481767
3325.0439,5,-0.0054,79.56951654,0.003736286,0.003398918,0.941094059,36.30476755,51.40966364,0.706185666,1.170203046,82.75142857,0.003481793
3325.1436,5,-0.0054,79.56950771,0.00373968,0.003399295,0.940992676,36.30457494,51.4095061,0.706184083,1.170317869,82.74642221,0.003481838
3325.2432,5,-0.0054,79.56949589,0.003744971,0.003401911,0.940651478,36.30434127,51.40921522,0.706183534,1.170393669,82.75430099,0.003481898
3325.3428,5,-0.003474,79.56949115,0.003737488,0.003399661,0.941328347,36.30467336,51.40971636,0.706183109,1.170439746,82.77201935,0.003481922
3325.4424,5,0,79.569486,0.00374569,0.003402562,0.940801512,36.3045374,51.40939704,0.706184851,1.170505285,82.78329514,0.003481949
3325.542,5,0,79.569486,0.003737449,0.003400216,0.941526776,36.30502121,51.4100079,0.706185871,1.170649777,82.76843392,0.003481949
3325.6416,5,0,79.569486,0.003741745,0.003400524,0.941375738,36.3049726,51.40991079,0.706186259,1.170773162,82.76056022,0.003481949
3325.7412,5,-0.0065,79.56948388,0.00374295,0.003400055,0.941448304,36.30497694,51.40994647,0.706185854,1.170951839,82.73438248,0.003481959
3325.8408,5,-0.0065,79.56947389,0.003733587,0.003398382,0.942200248,36.30537002,51.41051715,0.706185661,1.171058838,82.73193277,0.00348201
3325.9404,5,-0.0065,79.56946061,0.003743021,0.003400908,0.941624936,36.30509053,51.41009279,0.706186053,1.171119962,82.74467023,0.003482078
3326.04,5,-0.0065,79.56945267,0.003743701,0.003401592,0.941661483,36.30507559,51.41010088,0.706185652,1.1711787,82.7581971,0.003482118
3326.1396,5,-0.003818,79.56944801,0.003746173,0.003401359,0.941647568,36.30499368,51.41004722,0.706184795,1.171277254,82.75854342,0.003482142
3326.2393,5,-0.0011,79.56944338,0.003739137,0.003401096,0.942185539,36.30506682,51.41033537,0.70618226,1.171351246,82.76705373,0.003482166
3326.3389,5,-0.0011,79.569438,0.003740211,0.003400922,0.942249276,36.30500831,51.41033073,0.706181186,1.171449785,82.76740514,0.003482193
3326.4385,5,-0.0011,79.569438,0.003744234,0.00340119,0.942117131,36.30488636,51.41019992,0.706180611,1.1715526,82.76634072,0.003482193
3326.5381,5,-0.0011,79.569438,0.003738008,0.00340055,0.942629743,36.30499574,51.4104974,0.706178652,1.171627631,82.77447415,0.003482193
3326.6377,5,-0.0011,79.56943682,0.003741562,0.00340091,0.942519598,36.30480229,51.41033536,0.706177115,1.171702277,82.78273491,0.003482199
3326.7373,5,-0.0011,79.56943018,0.003735974,0.003400318,0.942992614,36.30488105,51.41059707,0.706175052,1.171811108,82.77967914,0.003482233
3326.8369,5,-0.0011,79.56943,0.003742952,0.003400447,0.942697315,36.30474873,51.41038568,0.706175382,1.171891677,82.78597912,0.003482234
3326.9365,5,-0.00169125,79.56942945,0.003738456,0.003400647,0.943059601,36.30503181,51.41071473,0.706176368,1.171946616,82.80076394,0.003482237
3327.0361,5,-0.00526025,79.56942613,0.00374791,0.003403605,0.942457181,36.30485222,51.41033565,0.706178082,1.171999724,82.81615483,0.003482254
3327.1357,5,-0.0054,79.56941005,0.003745268,0.003403734,0.942715979,36.30511268,51.41060434,0.706179458,1.172065001,82.82751719,0.003482335
3327.2354,5,-0.0054,79.56940097,0.003739777,0.003401529,0.943274557,36.30548058,51.41107209,0.706180189,1.172221962,82.80856124,0.003482382
3327.335,5,-0.005904167,79.56939433,0.00374583,0.003403034,0.942951961,36.30549877,51.41093512,0.706182424,1.172305347,82.81392921,0.003482415
3327.4346,5,-0.0065,79.56938654,0.003739417,0.003402868,0.943444348,36.3060372,51.41147108,0.706185535,1.172376685,82.82328495,0.003482455
3327.5342,5,-0.0065,79.56937421,0.003743303,0.003402711,0.943340332,36.30647204,51.41167458,0.706191198,1.172464393,82.8272218,0.003482518
3327.6338,5,-0.0065,79.56936021,0.003744886,0.003402477,0.943373344,36.30697554,51.41198037,0.706196791,1.17258687,82.81964859,0.003482589
3327.7334,5,-0.0055815,79.56935355,0.003740426,0.003400731,0.943843592,36.30760126,51.4125566,0.706201046,1.172697593,82.81596639,0.003482623
3327.833,5,-0.0032,79.569342,0.003740391,0.003400842,0.943952372,36.30787488,51.4127643,0.706203515,1.172804947,82.81339954,0.003482682
3327.9326,5,-0.0032,79.569342,0.003747901,0.003402702,0.943525314,36.30782856,51.41254233,0.706205663,1.172934177,82.80359053,0.003482682
3328.0322,5,-0.0032,79.56933893,0.00373865,0.003401446,0.944246067,36.30827853,51.41313162,0.706206321,1.173070024,82.79159155,0.003482698
3328.1318,5,-0.003622833,79.56932921,0.003747907,0.003402478,0.943764712,36.30832904,51.41294072,0.706209925,1.173191716,82.78427807,0.003482747
3328.2314,5,-0.007191833,79.56932257,0.003746849,0.003402523,0.943934991,36.30881156,51.41329715,0.706214415,1.173320285,82.77468806,0.003482781
3328.3311,5,-0.0075,79.56930074,0.003748031,0.003402838,0.943960341,36.30924969,51.4135617,0.706219303,1.173385923,82.78596384,0.003482892
3328.4307,5,-0.0075,79.56929164,0.003738519,0.003400622,0.944749475,36.30999323,51.41435174,0.706222913,1.173490139,82.78443596,0.003482938
3328.5303,5,-0.0075,79.56928329,0.003741047,0.003401438,0.944667145,36.31047795,51.41459396,0.706229013,1.173570108,82.79093456,0.003482981
3328.6299,5,-0.007250833,79.56927101,0.003747454,0.003403916,0.944265635,36.31073972,51.41456153,0.70623455,1.173623431,82.80625414,0.003483044
3328.7295,5,-0.0065,79.56925947,0.003737849,0.00340118,0.945089075,36.31164595,51.41546119,0.706239818,1.173741201,82.80023937,0.003483102
3328.8291,5,-0.0065,79.56924436,0.003747912,0.003402979,0.944516287,36.31174629,51.41525726,0.706244571,1.173882431,82.78645786,0.003483179
3328.9287,5,-0.005973833,79.56923817,0.003748116,0.003402726,0.944631546,36.31213757,51.41553586,0.706248354,1.17402917,82.77085307,0.003483211
3329.0283,5,-0.0043,79.56922572,0.003737856,0.003401752,0.945391867,36.31287799,51.41631093,0.706252108,1.174145293,82.76538324,0.003483274
3329.1279,5,-0.0043,79.5692224,0.003746369,0.003402065,0.944994742,36.3130311,51.41621778,0.706256366,1.174241446,82.76652406,0.003483291
3329.2275,5,-0.0043,79.56921617,0.003737598,0.003400497,0.945702988,36.31382685,51.417001,0.706261084,1.174359031,82.76057041,0.003483323
3329.3271,5,-0.0043,79.56920953,0.003744904,0.003402114,0.945299046,36.31413409,51.41699371,0.706267159,1.174463539,82.75894576,0.003483357
3329.4268,5,-0.0043,79.56919976,0.003745596,0.003402324,0.945358223,36.31462078,51.41730176,0.706272394,1.174556531,82.76116628,0.003483406
3329.5264,5,-0.0043,79.56919512,0.003741003,0.003401837,0.945763233,36.31521568,51.41783038,0.706276702,1.174586085,82.78435447,0.00348343
3329.626,5,-0.0043,79.5691896,0.003744117,0.003403192,0.945617793,36.3154568,51.4179031,0.706280393,1.174637624,82.80026483,0.003483458
3329.7256,5,-0.0043,79.56918296,0.003742086,0.003401746,0.945931063,36.31592453,51.41831636,0.706283813,1.174738639,82.79979628,0.003483492
3329.8252,5,-0.0043,79.56917548,0.003746713,0.003402837,0.945713135,36.31617616,51.41836201,0.70628808,1.174812962,82.80816399,0.00348353
3329.9248,5,-0.003912,79.56916632,0.003748595,0.003402965,0.945709312,36.31654039,51.41857055,0.706292299,1.174937485,82.79991342,0.003483577
3330.0244,5,0.004139,79.56917296,0.003746622,0.003402299,0.9459746,36.31689309,51.41889546,0.706294695,1.175087777,82.78313216,0.003483543
3330.124,5,0.0054,79.5691948,0.003746662,0.003402785,0.946057449,36.31718098,51.41909955,0.70629749,1.175230023,82.76901451,0.003483432
3330.2236,5,0.005238,79.569198,0.00373855,0.003402269,0.946667734,36.31782816,51.41975222,0.706301112,1.17531187,82.77489177,0.003483415
3330.3232,5,0.000756,79.569198,0.003744926,0.003402732,0.946384125,36.31817261,51.41982143,0.70630686,1.175352685,82.79435192,0.003483415
3330.4229,5,0,79.569198,0.003748016,0.003402681,0.946319494,36.31868639,51.42008851,0.706313183,1.175419631,82.80519481,0.003483415
3330.5225,5,0,79.569198,0.003740056,0.003401308,0.946968975,36.31950937,51.42086059,0.706318583,1.175536893,82.7993481,0.003483415
3330.6221,5,0,79.569198,0.003748057,0.003402173,0.946569637,36.31964132,51.4207542,0.70632261,1.175656524,82.79271709,0.003483415
3330.7217,5,0,79.569198,0.003747627,0.003403066,0.946654687,36.32009849,51.42105703,0.706327341,1.175743816,82.79679144,0.003483415
3330.8213,5,0.000561917,79.569198,0.003749213,0.003403083,0.946674267,36.32048279,51.42128786,0.706331644,1.175793847,82.81320092,0.003483415
3330.9209,5,0.0011,79.56920073,0.003749154,0.003403314,0.946776201,36.32092648,51.42159062,0.706336114,1.175866908,82.82198625,0.003483401
3331.0205,5,0.0011,79.569206,0.003741767,0.003402487,0.947362225,36.32157612,51.42223362,0.706339915,1.175993708,82.81298192,0.003483375
3331.1201,5,0.0010945,79.56920599,0.003745689,0.003402489,0.9472491,36.32173864,51.42227573,0.706342497,1.176165431,82.78910619,0.003483375
3331.2197,5,-0.0022,79.569198,0.003745615,0.00340203,0.947393461,36.32199426,51.42248931,0.706344534,1.176275631,82.78559715,0.003483415
3331.3193,5,-0.0022,79.56919736,0.003747233,0.003402605,0.947380278,36.32219095,51.42259685,0.706346882,1.176348477,82.79445378,0.003483419
3331.4189,5,-0.0022,79.56919404,0.00374163,0.003401919,0.947855498,36.3227421,51.42313232,0.706350245,1.17642557,82.80190476,0.003483436
3331.5186,5,-0.0022,79.569194,0.003738789,0.003401176,0.948175371,36.32316663,51.42352367,0.706353125,1.17652747,82.80117647,0.003483436
3331.6182,5,-0.002851667,79.56918879,0.003739958,0.003401814,0.948183234,36.3235442,51.42374525,0.706357423,1.176599808,82.81020117,0.003483462
3331.7178,5,-0.0032,79.56918215,0.00374783,0.003403408,0.947748423,36.32375548,51.42366844,0.706362587,1.176640193,82.82980392,0.003483496
3331.8174,5,-0.0032,79.56917551,0.00374848,0.00340369,0.947806808,36.32414318,51.42391897,0.706366685,1.176788116,82.81380698,0.00348353
3331.917,5,-0.0032,79.56916887,0.003751309,0.003403777,0.947750914,36.32441176,51.42404848,0.706370129,1.176866855,82.82071301,0.003483564
3332.0166,5,-0.0032,79.56916223,0.003751456,0.003404768,0.947797783,36.32473583,51.42425701,0.706373566,1.176941424,82.82899924,0.003483598
3332.1162,5,-0.0032,79.56915679,0.003748921,0.003404718,0.948060203,36.32510601,51.42459072,0.706376181,1.177047085,82.82699262,0.003483625
3332.2158,5,-0.0032,79.569154,0.003750185,0.003404751,0.948097642,36.32547738,51.42482224,0.706380223,1.177156978,82.82358543,0.003483639
3332.3154,5,-0.0032,79.569154,0.00374163,0.003404017,0.948744768,36.3263065,51.42559681,0.706385706,1.177254439,82.82429335,0.003483639
3332.415,5,-0.0097,79.56913217,0.003750055,0.003404722,0.948327357,36.3267532,51.42566387,0.706393471,1.177370039,82.81899669,0.003483751
3332.5146,5,-0.0097,79.56911654,0.003747363,0.00340372,0.94865002,36.32762331,51.42631374,0.706401464,1.177427962,82.83279348,0.00348383
3332.6143,5,-0.0097,79.56910657,0.003749331,0.003403362,0.948667161,36.32825793,51.42668798,0.706408664,1.177511001,82.83830914,0.003483881
3332.7139,5,-0.0097,79.56909348,0.00375163,0.003404573,0.94857553,36.32871587,51.42691048,0.706414512,1.177605462,82.84001019,0.003483948
3332.8135,5,0.0002225,79.56909,0.003748356,0.00340552,0.948820687,36.32937931,51.4274056,0.706420611,1.177717001,82.83605806,0.003483965
