Time [s],Pore pressure [MPa],Pump rate [mL/min],Pump volume [mL],SGV1,SGV2,SGH1,SGH2,Fault slip [mm],shear stress [Mpa],Effective normal stress [Mpa],Friction,Diff_stress [Mpa],Axial_shortening [mm],porosity_reduction
2580.3066,5,-0.018908667,87.00740713,0.00275023,0.002804338,-0.000612695,-0.000641562,0.149011683,28.32865894,46.42149053,0.610248801,65.29811149,0.406776262,0.001661297
2580.4038,5,-0.0216,87.00738365,0.002751014,0.002804802,-0.000612775,-0.000641663,0.149011678,28.33364122,46.42451323,0.610316388,65.30959575,0.406838697,0.001661416
2580.5007,5,-0.0216,87.00735774,0.002750086,0.002804843,-0.000613554,-0.000641662,0.149135586,28.33857813,46.42741921,0.610384523,65.32087218,0.40690166,0.001661548
2580.5979,5,-0.0216,87.0073221,0.002751982,0.002805196,-0.000612699,-0.000641446,0.149078826,28.34340136,46.43020929,0.610451725,65.3320371,0.406964959,0.00166173
2580.6948,5,-0.0216,87.0072746,0.002751226,0.00280548,-0.000613408,-0.000642096,0.149178493,28.34838391,46.43312509,0.610520697,65.34343888,0.407027643,0.001661972
2580.792,5,-0.0216,87.007226,0.002751011,0.00280592,-0.000613673,-0.000642533,0.149237209,28.35344492,46.43599153,0.610592,65.35505564,0.407089778,0.001662219
2580.8892,5,-0.0216,87.00718632,0.002752443,0.002807178,-0.000613406,-0.000642662,0.149153548,28.35844911,46.43883654,0.610662351,65.36666012,0.407151851,0.001662421
2580.9861,5,-0.0216,87.007174,0.002754415,0.002808319,-0.000613274,-0.000643499,0.149044716,28.36353533,46.44172438,0.610733897,65.37847469,0.407213189,0.001662484
2581.0833,5,-0.0216,87.00715668,0.002753581,0.002808538,-0.000613805,-0.000643005,0.149150424,28.36877702,46.4444844,0.610810463,65.3904687,0.407273985,0.001662572
2581.1802,5,-0.022492167,87.00711927,0.00275392,0.002808286,-0.000613514,-0.000642753,0.149216041,28.37396271,46.44697146,0.610889404,65.40236706,0.407335171,0.001662763
2581.2773,5,-0.02678075,87.0070869,0.00275545,0.002808025,-0.000613322,-0.000643059,0.149212418,28.37923146,46.450104,0.610961634,65.41451462,0.407395504,0.001662928
2581.3745,5,-0.0269,87.0070419,0.002755466,0.002808825,-0.000614058,-0.000643609,0.149235045,28.38451584,46.45316763,0.611035098,65.42667632,0.407455894,0.001663157
2581.4714,5,-0.0264915,87.0069382,0.002756057,0.002809644,-0.000613775,-0.000643632,0.149223433,28.38979169,46.45703112,0.611097847,65.43884691,0.407516357,0.001663685
2581.5686,5,-0.0230085,87.0069058,0.002756198,0.002810704,-0.000614145,-0.000644398,0.149224328,28.39501296,46.45987268,0.611172854,65.45088125,0.407577132,0.00166385
2581.6655,5,-0.0226,87.00687065,0.002756325,0.002810681,-0.000614013,-0.000644134,0.14928796,28.40031121,46.46293976,0.611246541,65.46304064,0.40763743,0.001664029
2581.7627,5,-0.0226,87.0068371,0.002756448,0.002811192,-0.00061422,-0.000644243,0.149322196,28.40543897,46.46642868,0.611311,65.4748316,0.407698839,0.0016642
2581.8599,5,-0.0226,87.00680736,0.002757604,0.002811106,-0.000614739,-0.000643827,0.149331411,28.41056686,46.4698623,0.611376179,65.48664374,0.407760285,0.001664351
2581.9568,5,-0.02246,87.00678096,0.002758495,0.002812733,-0.000614792,-0.000643543,0.149256614,28.41569976,46.4726883,0.611449451,65.49853763,0.407821383,0.001664486
2582.054,5,-0.02165,87.0067518,0.002759123,0.002813565,-0.000615369,-0.000644033,0.149242961,28.42085094,46.4750544,0.611529159,65.51042257,0.407882609,0.001664634
2582.1509,5,-0.0216,87.00670873,0.002758416,0.002814058,-0.000615635,-0.000644729,0.14932643,28.42600777,46.47803188,0.611600935,65.52223936,0.407944141,0.001664854
2582.248,5,-0.0216,87.00667933,0.002759821,0.002814179,-0.000614981,-0.000644638,0.149308289,28.43123735,46.48095413,0.611674994,65.53430876,0.40800481,0.001665003
2582.3452,5,-0.0216,87.00664693,0.002760401,0.002814156,-0.000615437,-0.000644753,0.149346757,28.4364076,46.48287585,0.611760935,65.54619408,0.408065934,0.001665169
2582.4421,5,-0.0216,87.00661463,0.002760231,0.002815311,-0.000616001,-0.000644908,0.149361015,28.44150035,46.48663978,0.611820955,65.557921,0.408127537,0.001665333
2582.5393,5,-0.0216,87.00658421,0.002760329,0.002815147,-0.000615469,-0.000644498,0.149435119,28.44673583,46.49014886,0.61188739,65.56992684,0.408188398,0.001665488
2582.6362,5,-0.0216,87.00654669,0.002760233,0.002815293,-0.000615695,-0.000644793,0.14950244,28.4519623,46.49315846,0.611960195,65.58191756,0.408249204,0.001665679
2582.7334,5,-0.026860333,87.00648262,0.002760054,0.002815559,-0.000615763,-0.000645176,0.149567179,28.45724324,46.4955569,0.612042206,65.59403598,0.408309625,0.001666005
2582.8306,5,-0.0302,87.00643313,0.002760946,0.002816265,-0.000615854,-0.000645029,0.149544236,28.46258869,46.49821732,0.612122149,65.60637647,0.408369676,0.001666257
2582.9275,5,-0.0302,87.00639717,0.002761219,0.0028178,-0.000616582,-0.000645306,0.149508543,28.4679829,46.5013157,0.612197364,65.61884002,0.408429155,0.001666441
2583.0247,5,-0.0302,87.00635212,0.002762482,0.002818058,-0.000616862,-0.000645667,0.149490177,28.47327121,46.50442677,0.612270125,65.63104499,0.408489315,0.00166667
2583.1216,5,-0.0302,87.00631336,0.002764106,0.00281889,-0.000616425,-0.000645454,0.149417748,28.47855439,46.50880687,0.612326058,65.6432834,0.408549374,0.001666867
2583.2188,5,-0.028508,87.00625511,0.002762754,0.002818823,-0.00061676,-0.000645699,0.149568547,28.48399375,46.5122438,0.612397756,65.65569485,0.40860901,0.001667164
2583.3159,5,-0.019769,87.0062195,0.00276526,0.002819215,-0.00061669,-0.000645919,0.149470047,28.48933037,46.51512791,0.612474514,65.66807829,0.408668631,0.001667345
2583.4128,5,-0.0194,87.00619944,0.002765525,0.002819828,-0.000616804,-0.000646231,0.149488248,28.49471133,46.51823629,0.612549262,65.68046619,0.408728239,0.001667448
2583.51,5,-0.0194,87.00617767,0.002765643,0.002820268,-0.00061738,-0.000646713,0.149525174,28.50010391,46.52132947,0.612624451,65.69286517,0.408788113,0.001667558
2583.6069,5,-0.0194,87.00615193,0.002765715,0.002820871,-0.000617505,-0.000646214,0.149555247,28.50545673,46.52440712,0.612698979,65.70517824,0.408847947,0.00166769
2583.7041,5,-0.018958167,87.00612438,0.002766252,0.002821145,-0.000617405,-0.000646755,0.149579166,28.51061592,46.52746738,0.612769565,65.71705015,0.408909212,0.00166783
2583.8013,5,-0.0172,87.00610131,0.002766824,0.002821337,-0.000617707,-0.000646539,0.149605756,28.51577289,46.53073875,0.612837313,65.72891466,0.408970399,0.001667947
2583.8982,5,-0.0172,87.0060509,0.002767065,0.00282197,-0.000617161,-0.000646674,0.149625805,28.52095683,46.53367637,0.612910027,65.74084686,0.409031482,0.001668204
2583.9954,5,-0.017071667,87.00600641,0.002767063,0.002822039,-0.000618261,-0.000647184,0.149691918,28.52620614,46.53665232,0.612983631,65.75289106,0.409092127,0.001668431
2584.0923,5,-0.016264167,87.0059838,0.002768591,0.00282292,-0.000617726,-0.00064646,0.149624268,28.53123519,46.5398615,0.613049422,65.76453977,0.409153966,0.001668546
2584.1895,5,-0.0162,87.00596112,0.00276749,0.002822512,-0.000618121,-0.000647643,0.149781383,28.536565,46.54303565,0.613122127,65.77669315,0.409214582,0.001668661
2584.2866,5,-0.0162,87.00593846,0.00276809,0.002823571,-0.000618559,-0.000647259,0.14975466,28.54190238,46.54618182,0.613195353,65.78901822,0.409274379,0.001668777
2584.3835,5,-0.0162,87.00591585,0.002768927,0.002824454,-0.000618226,-0.000647266,0.149724012,28.54730149,46.5493467,0.613269649,65.80148889,0.409333837,0.001668892
2584.4807,5,-0.0169245,87.0058911,0.002770686,0.002824695,-0.000618414,-0.000647383,0.149678929,28.5524605,46.55212258,0.613343902,65.81341826,0.409394828,0.001669018
2584.5776,5,-0.0183,87.00586264,0.002771291,0.002826011,-0.000618783,-0.00064772,0.149638665,28.55760703,46.55472943,0.613420105,65.82531482,0.409456019,0.001669163
2584.6748,5,-0.0183,87.00583788,0.002771248,0.002826117,-0.000618919,-0.000647495,0.149706173,28.56272335,46.55768454,0.613491062,65.83705125,0.409517593,0.001669289
2584.772,5,-0.01766,87.005812,0.002772389,0.002827038,-0.00061905,-0.000647646,0.149659143,28.56768059,46.56055776,0.613559673,65.84851718,0.409579984,0.001669421
2584.8689,5,-0.012492,87.00576355,0.002772059,0.002827282,-0.000619607,-0.000648224,0.149735615,28.57279268,46.56437677,0.613619137,65.8602363,0.40964191,0.001669668
2584.9661,5,-0.0119,87.00574652,0.002773339,0.002828387,-0.000620277,-0.000647926,0.149668275,28.57795499,46.56742257,0.613689859,65.872192,0.409702822,0.001669754
2585.063,5,-0.0119,87.0057315,0.00277311,0.002828183,-0.000619553,-0.000648051,0.14976357,28.5832009,46.57003141,0.613768126,65.88420374,0.409763665,0.001669831
2585.1602,5,-0.0119,87.0057086,0.002774424,0.002828789,-0.0006194,-0.000647735,0.149722783,28.58839803,46.57259525,0.61384593,65.89621741,0.409824402,0.001669947
2585.2573,5,-0.0119,87.00568912,0.00277422,0.002828951,-0.000619042,-0.000648458,0.149795023,28.59368104,46.57567771,0.613918733,65.908334,0.409884829,0.001670047
2585.3542,5,-0.019171833,87.00566032,0.002774109,0.002828864,-0.000620085,-0.000648507,0.149875812,28.59903273,46.57821197,0.614000227,65.92060168,0.409944899,0.001670193
2585.4514,5,-0.028,87.00562144,0.002774664,0.002829841,-0.000620329,-0.000648699,0.149857331,28.6042585,46.58050248,0.614082223,65.93266259,0.410005494,0.001670391
2585.5483,5,-0.028,87.00558268,0.002775256,0.002830317,-0.000620511,-0.000649144,0.149865368,28.60956925,46.58355232,0.614156023,65.94489708,0.410065865,0.001670589
2585.6455,5,-0.028,87.0055438,0.002776535,0.002831929,-0.000620798,-0.000649907,0.149766375,28.61501861,46.58642095,0.614235179,65.95754112,0.410124699,0.001670787
2585.7427,5,-0.028,87.00547443,0.002776848,0.00283188,-0.000620633,-0.000649247,0.149818922,28.62055886,46.58966772,0.61431129,65.97026715,0.410183386,0.00167114
2585.8396,5,-0.028,87.00544213,0.002777218,0.002832793,-0.0006209,-0.000649574,0.149813415,28.6259645,46.59303975,0.614382849,65.98273176,0.410242762,0.001671305
2585.9368,5,-0.028,87.00536456,0.0027789,0.002833709,-0.00062089,-0.000649857,0.149732119,28.63132455,46.59607809,0.61445782,65.99515511,0.410302263,0.0016717
2586.0337,5,-0.028,87.00531898,0.002777744,0.00283306,-0.000621094,-0.000649894,0.149905305,28.63675564,46.59928617,0.614532067,66.00752792,0.410362016,0.001671932
2586.1309,5,-0.027533417,87.00528164,0.002780427,0.002834545,-0.000620973,-0.000650681,0.149733019,28.64213046,46.60242975,0.614605947,66.02006195,0.410421182,0.001672122
2586.228,5,-0.0269,87.0052428,0.002779303,0.002834092,-0.000620899,-0.00065092,0.149891944,28.64772166,46.60588843,0.614680304,66.03281577,0.410479985,0.00167232
2586.325,5,-0.0269,87.00520233,0.002779422,0.002834562,-0.000621257,-0.00065056,0.149925786,28.65322773,46.60912134,0.614755801,66.04547873,0.410538763,0.001672526
2586.4221,5,-0.0269,87.00514656,0.002779793,0.002835246,-0.000621713,-0.000650045,0.149932693,28.65874988,46.61273981,0.614826547,66.05820143,0.41059746,0.00167281
2586.519,5,-0.0257125,87.0051123,0.00278055,0.002835361,-0.000621197,-0.000650462,0.149951745,28.66405912,46.61590545,0.614898688,66.07042312,0.410657569,0.001672984
2586.6162,5,-0.0196375,87.00508314,0.002779561,0.002835031,-0.000621529,-0.000649974,0.150097417,28.66939717,46.61952235,0.614965485,66.08260449,0.4107178,0.001673133
2586.7134,5,-0.0194,87.00505709,0.002781522,0.002836532,-0.000621623,-0.000650472,0.149966305,28.67474862,46.62257172,0.615040045,66.09505005,0.410777334,0.001673265
2586.8103,5,-0.0194,87.00502891,0.00278218,0.002837655,-0.000621726,-0.000651,0.149932066,28.68014268,46.62532386,0.615119431,66.1075122,0.410836717,0.001673409
2586.9075,5,-0.0194,87.00498867,0.002784327,0.002838943,-0.000622268,-0.000651095,0.149802667,28.68549932,46.62811344,0.615197511,66.11996836,0.410896419,0.001673614
2587.0044,5,-0.024675,87.00494824,0.00278333,0.002838489,-0.000622525,-0.000651917,0.149955646,28.69088201,46.63102371,0.615274547,66.13224638,0.410956358,0.00167382
2587.1016,5,-0.0269,87.00491141,0.002783948,0.002839874,-0.000622329,-0.000651839,0.149909765,28.69612207,46.63391639,0.615348748,66.14436338,0.411016783,0.001674007
2587.1987,5,-0.0269,87.00487452,0.002784306,0.002839723,-0.000622506,-0.000651746,0.149967574,28.70141821,46.63692291,0.61542264,66.15652216,0.411077182,0.001674195
2587.2957,5,-0.0269,87.00483624,0.002784725,0.002839914,-0.00062172,-0.000651818,0.150001437,28.70677997,46.63987175,0.61549869,66.16885239,0.411136964,0.00167439
2587.3928,5,-0.0269,87.00480064,0.002785907,0.002840401,-0.000622703,-0.000652645,0.149973922,28.71215019,46.64295994,0.615573073,66.18125393,0.41119663,0.001674572
2587.4897,5,-0.028,87.00474212,0.002785741,0.002840699,-0.000622947,-0.000652255,0.150035599,28.71749033,46.64613366,0.615645673,66.19351081,0.411256634,0.00167487
2587.5869,5,-0.028,87.00470094,0.002786241,0.002840452,-0.000622504,-0.000652636,0.150091286,28.72274361,46.64920748,0.615717719,66.20557255,0.411317526,0.001675079
2587.6841,5,-0.028,87.00462966,0.002785063,0.002841234,-0.000622874,-0.000652197,0.150183604,28.72807185,46.65254941,0.615787823,66.21777609,0.41137769,0.001675442
2587.781,5,-0.02584,87.0045856,0.002785308,0.002841356,-0.000623142,-0.00065311,0.150231624,28.73341651,46.65583778,0.615858977,66.23005487,0.411437627,0.001675667
2587.8782,5,-0.0248,87.0045506,0.002786474,0.002842235,-0.000623141,-0.000652046,0.150182608,28.73876461,46.65897313,0.615932214,66.24242357,0.411497392,0.001675845
2587.9751,5,-0.0248,87.0045183,0.002786587,0.002843098,-0.000622829,-0.000652389,0.15019515,28.74413723,46.66200311,0.616007357,66.25479678,0.411557044,0.00167601
2588.0723,5,-0.0248,87.00448016,0.002787722,0.002842623,-0.000623093,-0.000652701,0.150225899,28.74953779,46.6649474,0.616084222,66.26721901,0.411616648,0.001676204
2588.1694,5,-0.026117333,87.00442553,0.002788461,0.002843739,-0.000623706,-0.000652941,0.150187527,28.7549001,46.66795906,0.616159367,66.27961148,0.411676242,0.001676482
2588.2664,5,-0.028,87.00439144,0.002788826,0.00284353,-0.000623702,-0.000653191,0.150248319,28.76022417,46.67096421,0.616233769,66.29183198,0.411736655,0.001676656
2588.3635,5,-0.028,87.0043526,0.002787346,0.002843677,-0.000623649,-0.000653159,0.150394737,28.76557191,46.67411355,0.616306764,66.30403458,0.411796822,0.001676853
2588.4604,5,-0.028,87.00431384,0.002788487,0.00284425,-0.000624045,-0.000653061,0.150364848,28.77090334,46.67707654,0.616381862,66.31634871,0.411856652,0.001677051
2588.5576,5,-0.028,87.00427496,0.002790338,0.002845289,-0.000624079,-0.000653502,0.150267567,28.77617237,46.68005452,0.616455415,66.32857602,0.411916844,0.001677249
2588.6548,5,-0.025534,87.00423608,0.002789824,0.002845573,-0.000623329,-0.000653757,0.150351536,28.78134099,46.68347257,0.616520996,66.34041853,0.411978098,0.001677447
2588.7517,5,-0.0226,87.00419309,0.002790723,0.002845799,-0.000624452,-0.000654145,0.150357156,28.78650051,46.68692555,0.616585911,66.35230638,0.412039215,0.001677666
2588.8489,5,-0.0226,87.00412977,0.002792239,0.002846751,-0.000623983,-0.000654042,0.150284047,28.79179297,46.69021601,0.61665581,66.36456728,0.412099306,0.001677988
2588.9458,5,-0.023019833,87.00408179,0.002791056,0.002847055,-0.000624592,-0.000653811,0.150404971,28.7970903,46.69329605,0.616728583,66.37667515,0.412160059,0.001678233
2589.043,5,-0.0237,87.0040528,0.002792947,0.002848369,-0.000625119,-0.000655337,0.150291342,28.80209929,46.69576307,0.616803269,66.388317,0.412221919,0.00167838
2589.1401,5,-0.0237,87.00401397,0.002793073,0.002848309,-0.000626479,-0.00065518,0.15035805,28.8072871,46.69878849,0.616874399,66.40021829,0.412282995,0.001678578
2589.2371,5,-0.0237,87.00398163,0.002794357,0.002848621,-0.000625252,-0.000655341,0.150336354,28.8124685,46.70215827,0.616940835,66.41217969,0.41234399,0.001678743
2589.3342,5,-0.0237,87.00394679,0.002795873,0.002850401,-0.000625456,-0.000654983,0.15021601,28.81766253,46.70519481,0.617011933,66.4242538,0.412404545,0.00167892
2589.4312,5,-0.022804,87.00391293,0.002795241,0.002850234,-0.000625859,-0.000655546,0.150332219,28.82292346,46.70822489,0.61708454,66.43628167,0.412465239,0.001679093
2589.5283,5,-0.0216,87.0038834,0.00279585,0.002850655,-0.000625725,-0.000655965,0.150342234,28.82823101,46.71121399,0.617158677,66.44850699,0.412525437,0.001679243
2589.6255,5,-0.0216,87.00386017,0.002796645,0.002851381,-0.000626237,-0.000655656,0.150324524,28.83346809,46.71426086,0.617230532,66.46059337,0.412586155,0.001679361
2589.7224,5,-0.0216,87.00382787,0.002796278,0.002851858,-0.00062596,-0.000656097,0.15038853,28.83869024,46.71785361,0.617294846,66.47257606,0.412647086,0.001679526
2589.8196,5,-0.018681333,87.00377689,0.002797364,0.002851513,-0.000626511,-0.000656306,0.150414654,28.84406469,46.72106796,0.617367409,66.48494188,0.41270676,0.001679786
2589.9165,5,-0.0172,87.00372763,0.002797281,0.002852284,-0.000626611,-0.000656223,0.150445266,28.84927382,46.72408915,0.617438977,66.49692285,0.412767696,0.001680036
2590.0137,5,-0.0172,87.00370414,0.002797983,0.002852764,-0.000626656,-0.00065691,0.150448778,28.85428678,46.72695529,0.617508387,66.50847463,0.412829827,0.001680156
2590.1108,5,-0.0172,87.00368384,0.002797874,0.002852759,-0.000626565,-0.000657119,0.150527495,28.85927718,46.72986338,0.617576751,66.5199106,0.412892308,0.001680259
2590.2078,5,-0.0172,87.00366285,0.002798364,0.002853653,-0.00062649,-0.000657111,0.150519072,28.86433261,46.73277837,0.617646406,66.53157039,0.412954214,0.001680366
2590.3049,5,-0.018113,87.00363853,0.002799403,0.002854077,-0.000626282,-0.00065747,0.15050606,28.8694092,46.73559644,0.617717787,66.54328284,0.41301606,0.00168049
2590.4019,5,-0.0216,87.00360899,0.002798527,0.002853909,-0.000627163,-0.000657092,0.150637088,28.87460387,46.73824528,0.617793922,66.55514519,0.413077354,0.001680641
2590.499,5,-0.0216,87.003565,0.002799028,0.002854242,-0.000627408,-0.000657354,0.150659235,28.87980505,46.74130293,0.617864784,66.56711494,0.413138224,0.001680865
2590.5962,5,-0.0216,87.00353314,0.002799606,0.002854761,-0.000627171,-0.000657015,0.150667419,28.88486634,46.74432188,0.617933156,66.57877412,0.413200131,0.001681027
2590.6931,5,-0.0216,87.00350407,0.002800713,0.002854906,-0.000627281,-0.000657598,0.150666675,28.88990441,46.74723028,0.618002484,66.59038736,0.413262077,0.001681175
2590.7903,5,-0.0216,87.00347792,0.002801701,0.00285676,-0.00062727,-0.000657848,0.150574431,28.89486302,46.74985321,0.618073877,66.60189519,0.413324341,0.001681308
2590.8872,5,-0.0216,87.00344536,0.002801656,0.00285681,-0.000626808,-0.000658283,0.150645348,28.89998427,46.75277635,0.618144772,66.61363926,0.413385992,0.001681474
2590.9844,5,-0.0216,87.00337568,0.002801636,0.002858202,-0.000628048,-0.000658444,0.150637562,28.90506053,46.75574953,0.618214034,66.62534651,0.413447854,0.001681829
2591.0815,5,-0.023773333,87.00333083,0.002803829,0.002859031,-0.000628414,-0.000659174,0.150534266,28.91011433,46.75825284,0.61828902,66.6370832,0.413509527,0.001682057
2591.1785,5,-0.0248,87.0032985,0.00280314,0.002859772,-0.000628792,-0.000658779,0.150603818,28.91506082,46.76095822,0.618359031,66.64842558,0.413572291,0.001682222
2591.2756,5,-0.0248,87.003278,0.002803994,0.002860166,-0.00062862,-0.000658695,0.150604391,28.91995843,46.76378612,0.618426369,66.65971396,0.413635217,0.001682326
